iter	RMSE
6330	3712.064016
6331	3711.191133
6332	3710.374124
6333	3709.536273
6334	3709.314145
6335	3708.606641
6336	3707.942416
6337	3707.276539
6338	3706.395438
6339	3705.411963
6340	3704.68286
6341	3703.946042
6342	3703.241114
6343	3702.548843
6344	3701.887471
6345	3700.871317
6346	3700.108805
6347	3698.927931
6348	3698.457236
6349	3697.768929
6350	3697.095428
6351	3696.737665
6352	3695.977417
6353	3695.483494
6354	3694.566414
6355	3693.703553
6356	3692.963759
6357	3692.259132
6358	3690.682931
6359	3689.928201
6360	3689.09166
6361	3688.084622
6362	3687.503352
6363	3686.926759
6364	3686.810285
6365	3685.945634
6366	3684.995766
6367	3684.261711
6368	3683.900845
6369	3683.226052
6370	3682.496152
6371	3681.692063
6372	3680.621759
6373	3680.116511
6374	3679.751455
6375	3678.492332
6376	3677.459746
6377	3676.925842
6378	3676.151125
6379	3675.629367
6380	3675.078968
6381	3674.451144
6382	3674.05357
6383	3673.447019
6384	3672.937819
6385	3671.932238
6386	3671.067804
6387	3670.304238
6388	3669.712962
6389	3668.612323
6390	3667.707952
6391	3666.91048
6392	3666.252975
6393	3665.206428
6394	3664.944835
6395	3664.021392
6396	3663.514952
6397	3663.037791
6398	3662.592451
6399	3661.696248
6400	3661.134316
6401	3660.657366
6402	3659.774694
6403	3658.800729
6404	3657.875181
6405	3656.978053
6406	3656.316047
6407	3655.31425
6408	3654.090595
6409	3653.248238
6410	3652.617302
6411	3651.81346
6412	3650.778403
6413	3649.915312
6414	3649.517471
6415	3648.912962
6416	3648.243294
6417	3647.819282
6418	3646.684932
6419	3645.685541
6420	3645.077983
6421	3644.524766
6422	3643.871122
6423	3643.511992
6424	3643.008422
6425	3642.505226
6426	3641.653032
6427	3641.166803
6428	3640.81178
6429	3640.331917
6430	3639.664825
6431	3639.138844
6432	3637.81368
6433	3637.261459
6434	3636.423697
6435	3635.884396
6436	3635.121639
6437	3634.523631
6438	3634.076002
6439	3633.620657
6440	3633.095583
6441	3631.72595
6442	3631.423749
6443	3631.029789
6444	3630.186687
6445	3629.486126
6446	3628.829519
6447	3628.218419
6448	3627.849119
6449	3627.260981
6450	3626.625865
6451	3625.885997
6452	3625.134699
6453	3623.995679
6454	3623.261746
6455	3622.008372
6456	3621.036623
6457	3620.614273
6458	3619.703604
6459	3618.620011
6460	3618.145914
6461	3617.743992
6462	3617.003246
6463	3616.390937
6464	3615.861259
6465	3615.411654
6466	3614.963421
6467	3614.722668
6468	3614.199712
6469	3613.885443
6470	3613.190613
6471	3612.955848
6472	3612.518217
6473	3612.150966
6474	3611.287877
6475	3610.496531
6476	3610.023016
6477	3609.481063
6478	3609.022693
6479	3608.624221
6480	3608.279589
6481	3607.704191
6482	3607.477312
6483	3607.162716
6484	3606.250175
6485	3605.215959
6486	3604.010774
6487	3603.538494
6488	3602.771225
6489	3601.950858
6490	3601.221524
6491	3600.709919
6492	3599.929694
6493	3599.07891
6494	3598.529941
6495	3597.9815
6496	3597.503298
6497	3596.87793
6498	3596.194084
6499	3595.637418
6500	3594.953477
6501	3594.172924
6502	3594.041556
6503	3593.310195
6504	3592.142838
6505	3591.408162
6506	3590.87405
6507	3590.282874
6508	3589.597459
6509	3588.899131
6510	3588.27326
6511	3587.895397
6512	3586.87266
6513	3586.549359
6514	3586.017733
6515	3585.569807
6516	3585.292331
6517	3584.757535
6518	3584.115136
6519	3583.468782
6520	3582.620958
6521	3581.716601
6522	3580.5827
6523	3580.086185
6524	3579.502414
6525	3579.089719
6526	3578.337357
6527	3577.436116
6528	3577.119429
6529	3576.734403
6530	3575.88095
6531	3575.42958
6532	3574.920578
6533	3573.884956
6534	3573.543677
6535	3573.320839
6536	3572.847161
6537	3571.820492
6538	3571.201426
6539	3570.512911
6540	3569.372326
6541	3568.78211
6542	3568.16704
6543	3567.564274
6544	3566.982104
6545	3566.550496
6546	3565.880254
6547	3565.425596
6548	3564.677387
6549	3563.827102
6550	3563.097834
6551	3562.865408
6552	3562.324841
6553	3561.778824
6554	3561.2138
6555	3560.895459
6556	3560.481798
6557	3559.752898
6558	3559.508322
6559	3558.722235
6560	3558.266261
6561	3557.4588
6562	3556.874408
6563	3556.129401
6564	3555.695887
6565	3555.14247
6566	3554.155522
6567	3553.451538
6568	3553.1066
6569	3552.994861
6570	3552.452741
6571	3551.642898
6572	3551.069498
6573	3550.453226
6574	3549.842946
6575	3549.039807
6576	3548.535904
6577	3548.121882
6578	3546.635336
6579	3546.037732
6580	3545.295043
6581	3544.325165
6582	3544.053093
6583	3543.023268
6584	3541.808294
6585	3540.895686
6586	3540.22068
6587	3539.431933
6588	3539.011514
6589	3538.168826
6590	3537.408596
6591	3536.99739
6592	3536.581441
6593	3536.090696
6594	3535.639621
6595	3535.006141
6596	3534.184012
6597	3533.289257
6598	3532.866807
6599	3532.121866
6600	3531.594741
6601	3530.995827
6602	3530.128185
6603	3529.314687
6604	3528.716636
6605	3527.736976
6606	3527.160963
6607	3526.406986
6608	3525.281718
6609	3524.549774
6610	3524.321554
6611	3523.63204
6612	3523.104344
6613	3522.407112
6614	3521.330227
6615	3520.719421
6616	3520.135258
6617	3519.278042
6618	3518.702824
6619	3518.349307
6620	3517.701743
6621	3517.16212
6622	3516.100707
6623	3515.767502
6624	3515.559156
6625	3514.695472
6626	3514.084742
6627	3513.21432
6628	3512.619923
6629	3512.221579
6630	3511.261052
6631	3510.478535
6632	3509.710205
6633	3509.40522
6634	3508.647876
6635	3508.419112
6636	3507.70015
6637	3506.883673
6638	3506.471682
6639	3505.883805
6640	3505.328546
6641	3504.835293
6642	3504.293053
6643	3503.449698
6644	3503.258679
6645	3502.630411
6646	3501.674316
6647	3501.395279
6648	3500.826718
6649	3500.212261
6650	3499.656693
6651	3499.232851
6652	3498.514628
6653	3497.915757
6654	3497.458442
6655	3497.089706
6656	3496.335784
6657	3495.77353
6658	3494.915995
6659	3494.389951
6660	3494.127121
6661	3493.326625
6662	3492.762002
6663	3491.793696
6664	3491.288932
6665	3490.707228
6666	3490.196833
6667	3489.412086
6668	3488.487014
6669	3488.09331
6670	3487.822099
6671	3487.218582
6672	3486.96186
6673	3485.843727
6674	3485.437233
6675	3484.791512
6676	3484.375063
6677	3483.69828
6678	3483.261682
6679	3482.55871
6680	3481.644114
6681	3480.995785
6682	3480.134229
6683	3479.840694
6684	3479.038873
6685	3478.59606
6686	3478.082402
6687	3477.63066
6688	3477.126715
6689	3476.726305
6690	3475.932771
6691	3475.459894
6692	3474.650859
6693	3473.867817
6694	3473.071719
6695	3472.819809
6696	3472.455522
6697	3471.694989
6698	3471.298074
6699	3470.03338
6700	3469.610385
6701	3469.394108
6702	3468.747764
6703	3468.18128
6704	3467.769847
6705	3467.450992
6706	3466.716801
6707	3466.107511
6708	3465.610267
6709	3465.278906
6710	3464.616243
6711	3464.373695
6712	3463.992186
6713	3463.532056
6714	3462.911673
6715	3462.29898
6716	3461.751324
6717	3461.168192
6718	3460.300097
6719	3459.432639
6720	3458.990013
6721	3458.712253
6722	3458.32516
6723	3457.68583
6724	3456.65596
6725	3455.530933
6726	3455.042242
6727	3454.146016
6728	3453.278747
6729	3452.270195
6730	3451.945706
6731	3451.487852
6732	3450.740773
6733	3450.327331
6734	3450.122341
6735	3449.606947
6736	3449.21562
6737	3448.647384
6738	3448.025418
6739	3447.140021
6740	3446.475507
6741	3445.855394
6742	3445.253315
6743	3444.417358
6744	3444.074712
6745	3443.35287
6746	3442.9857
6747	3441.625397
6748	3440.752805
6749	3440.468102
6750	3439.989974
6751	3439.465198
6752	3438.968691
6753	3437.986179
6754	3437.43671
6755	3436.999375
6756	3436.325578
6757	3435.674979
6758	3435.003441
6759	3434.141957
6760	3433.760215
6761	3433.257812
6762	3432.903271
6763	3431.984139
6764	3431.472801
6765	3430.371043
6766	3429.89475
6767	3429.240543
6768	3428.205776
6769	3427.209726
6770	3426.706929
6771	3426.245951
6772	3425.692457
6773	3424.839097
6774	3424.52393
6775	3423.56257
6776	3422.664452
6777	3421.788876
6778	3420.8933
6779	3420.404843
6780	3419.626629
6781	3419.055628
6782	3418.36861
6783	3417.910365
6784	3417.249725
6785	3416.644326
6786	3415.931413
6787	3415.551763
6788	3414.166225
6789	3413.814654
6790	3413.314519
6791	3412.919283
6792	3412.553162
6793	3411.521832
6794	3410.760749
6795	3410.515426
6796	3409.640737
6797	3409.03694
6798	3408.326967
6799	3407.917354
6800	3407.509629
6801	3406.702573
6802	3405.557722
6803	3404.818482
6804	3404.305035
6805	3403.516658
6806	3402.498279
6807	3402.002391
6808	3401.785021
6809	3401.034322
6810	3400.12432
6811	3399.686839
6812	3398.377939
6813	3397.687266
6814	3397.076651
6815	3396.524314
6816	3395.867856
6817	3395.207025
6818	3394.374113
6819	3393.884007
6820	3393.380797
6821	3391.999063
6822	3391.670355
6823	3391.082629
6824	3390.36404
6825	3390.003605
6826	3389.228961
6827	3388.553809
6828	3388.126417
6829	3387.551425
6830	3386.506717
6831	3386.018444
6832	3384.917138
6833	3384.663311
6834	3384.040029
6835	3383.618088
6836	3382.863967
6837	3382.216272
6838	3381.294479
6839	3380.39094
6840	3379.91955
6841	3379.258731
6842	3378.240644
6843	3377.791502
6844	3377.127469
6845	3376.692753
6846	3376.029078
6847	3375.783051
6848	3375.198143
6849	3374.462181
6850	3374.151309
6851	3373.649627
6852	3373.133651
6853	3372.479854
6854	3371.778821
6855	3371.543145
6856	3370.910468
6857	3370.309369
6858	3369.911467
6859	3369.297109
6860	3368.840901
6861	3368.051188
6862	3367.244999
6863	3366.475795
6864	3365.911077
6865	3365.658972
6866	3365.475882
6867	3365.092751
6868	3364.505335
6869	3363.674176
6870	3363.280721
6871	3362.733634
6872	3362.234499
6873	3361.48381
6874	3360.948448
6875	3360.518715
6876	3359.546436
6877	3358.782194
6878	3357.920109
6879	3356.81932
6880	3356.247225
6881	3355.524549
6882	3354.867475
6883	3353.778515
6884	3353.026174
6885	3352.528576
6886	3352.188126
6887	3351.544662
6888	3351.258937
6889	3350.937928
6890	3350.190448
6891	3349.732165
6892	3348.868741
6893	3348.23811
6894	3347.06827
6895	3346.616754
6896	3346.196993
6897	3345.04056
6898	3344.699853
6899	3343.920088
6900	3343.218433
6901	3342.762298
6902	3342.015506
6903	3341.462847
6904	3340.897052
6905	3340.246464
6906	3339.615708
6907	3339.226786
6908	3338.771002
6909	3337.744005
6910	3337.171092
6911	3336.540912
6912	3335.936188
6913	3335.323677
6914	3334.935405
6915	3334.457469
6916	3333.627901
6917	3332.817643
6918	3332.575887
6919	3332.293195
6920	3331.808707
6921	3330.809876
6922	3330.181656
6923	3329.875419
6924	3329.263734
6925	3329.171335
6926	3328.965218
6927	3328.702538
6928	3327.68515
6929	3327.210868
6930	3326.624898
6931	3325.721683
6932	3325.122289
6933	3324.694713
6934	3323.997706
6935	3323.47355
6936	3322.963863
6937	3322.255673
6938	3321.492879
6939	3320.993009
6940	3320.49659
6941	3319.867524
6942	3319.237684
6943	3318.645921
6944	3317.829963
6945	3317.506715
6946	3317.106296
6947	3316.369771
6948	3315.630623
6949	3315.075304
6950	3314.83689
6951	3314.128284
6952	3313.76524
6953	3312.954695
6954	3312.309942
6955	3311.594448
6956	3310.85977
6957	3309.742833
6958	3309.035851
6959	3308.408861
6960	3308.033861
6961	3307.461292
6962	3306.586843
6963	3306.040811
6964	3305.574074
6965	3304.666694
6966	3304.212111
6967	3303.838072
6968	3303.09946
6969	3302.449113
6970	3301.980767
6971	3301.637352
6972	3300.905873
6973	3300.236785
6974	3299.837269
6975	3299.271486
6976	3298.614256
6977	3298.032345
6978	3297.630924
6979	3297.10955
6980	3296.513709
6981	3295.793638
6982	3295.399505
6983	3295.012985
6984	3294.069734
6985	3293.64953
6986	3292.687189
6987	3292.201694
6988	3291.61152
6989	3291.201493
6990	3290.597789
6991	3290.134859
6992	3288.949212
6993	3288.543102
6994	3288.156733
6995	3287.703497
6996	3286.927167
6997	3285.469591
6998	3284.830979
6999	3284.480279
